Source,Target,Type,Weight
6.82E+18,6.94E+18,Undirected,1
6.82E+18,7.48E+18,Undirected,1
6.82E+18,7.07E+18,Undirected,1
6.71E+18,6.82E+18,Undirected,1
6.82E+18,7.00E+18,Undirected,1
6.68E+18,6.82E+18,Undirected,1
6.82E+18,7.30E+18,Undirected,1
6.82E+18,7.64E+18,Undirected,1
6.78E+18,6.82E+18,Undirected,1
6.82E+18,7.06E+18,Undirected,1
6.82E+18,7.54E+18,Undirected,1
6.82E+18,7.06E+18,Undirected,1
6.82E+18,7.26E+18,Undirected,1
6.82E+18,6.91E+18,Undirected,1
6.82E+18,6.87E+18,Undirected,1
6.82E+18,6.88E+18,Undirected,1
6.82E+18,6.98E+18,Undirected,1
6.82E+18,6.97E+18,Undirected,1
6.63E+18,7.52E+18,Undirected,1
6.55E+18,7.52E+18,Undirected,1
7.13E+18,7.52E+18,Undirected,1
7.01E+18,7.52E+18,Undirected,1
6.94E+18,7.52E+18,Undirected,1
7.48E+18,7.52E+18,Undirected,1
7.07E+18,7.52E+18,Undirected,1
6.71E+18,7.52E+18,Undirected,1
7.00E+18,7.52E+18,Undirected,1
6.68E+18,7.52E+18,Undirected,1
7.30E+18,7.52E+18,Undirected,1
7.52E+18,7.64E+18,Undirected,1
6.78E+18,7.52E+18,Undirected,1
7.52E+18,7.54E+18,Undirected,1
7.06E+18,7.52E+18,Undirected,1
7.26E+18,7.52E+18,Undirected,1
6.91E+18,7.52E+18,Undirected,1
6.87E+18,7.52E+18,Undirected,1
6.88E+18,7.52E+18,Undirected,1
6.98E+18,7.52E+18,Undirected,1
6.97E+18,7.52E+18,Undirected,1
6.55E+18,6.63E+18,Undirected,1
6.63E+18,7.13E+18,Undirected,1
6.63E+18,7.01E+18,Undirected,1
6.63E+18,6.94E+18,Undirected,1
6.63E+18,7.48E+18,Undirected,1
6.63E+18,7.07E+18,Undirected,1
6.63E+18,6.71E+18,Undirected,1
6.63E+18,7.00E+18,Undirected,1
6.63E+18,6.68E+18,Undirected,1
6.63E+18,7.30E+18,Undirected,1
6.63E+18,7.64E+18,Undirected,1
6.63E+18,6.78E+18,Undirected,1
6.63E+18,7.06E+18,Undirected,1
6.63E+18,7.54E+18,Undirected,1
6.63E+18,7.06E+18,Undirected,1
6.63E+18,7.26E+18,Undirected,1
6.63E+18,6.91E+18,Undirected,1
6.63E+18,6.87E+18,Undirected,1
6.63E+18,6.88E+18,Undirected,1
6.63E+18,6.98E+18,Undirected,1
6.63E+18,6.97E+18,Undirected,1
6.55E+18,7.13E+18,Undirected,1
6.55E+18,7.01E+18,Undirected,1
6.55E+18,6.94E+18,Undirected,1
6.55E+18,7.48E+18,Undirected,1
6.55E+18,7.07E+18,Undirected,1
6.55E+18,6.71E+18,Undirected,1
6.55E+18,7.00E+18,Undirected,1
6.55E+18,6.68E+18,Undirected,1
6.55E+18,7.30E+18,Undirected,1
6.55E+18,7.64E+18,Undirected,1
6.55E+18,6.78E+18,Undirected,1
6.55E+18,7.06E+18,Undirected,1
6.55E+18,7.54E+18,Undirected,1
6.55E+18,7.06E+18,Undirected,1
6.55E+18,7.26E+18,Undirected,1
6.55E+18,6.91E+18,Undirected,1
6.55E+18,6.87E+18,Undirected,1
6.55E+18,6.88E+18,Undirected,1
6.55E+18,6.98E+18,Undirected,1
6.55E+18,6.97E+18,Undirected,1
7.01E+18,7.13E+18,Undirected,1
6.94E+18,7.13E+18,Undirected,1
7.13E+18,7.48E+18,Undirected,1
7.07E+18,7.13E+18,Undirected,1
6.71E+18,7.13E+18,Undirected,1
7.00E+18,7.13E+18,Undirected,1
6.68E+18,7.13E+18,Undirected,1
7.13E+18,7.30E+18,Undirected,1
7.13E+18,7.64E+18,Undirected,1
6.78E+18,7.13E+18,Undirected,1
7.06E+18,7.13E+18,Undirected,1
7.13E+18,7.54E+18,Undirected,1
7.06E+18,7.13E+18,Undirected,1
7.13E+18,7.26E+18,Undirected,1
6.91E+18,7.13E+18,Undirected,1
6.87E+18,7.13E+18,Undirected,1
6.88E+18,7.13E+18,Undirected,1
6.98E+18,7.13E+18,Undirected,1
6.97E+18,7.13E+18,Undirected,1
6.94E+18,7.01E+18,Undirected,1
7.01E+18,7.48E+18,Undirected,1
7.01E+18,7.07E+18,Undirected,1
6.71E+18,7.01E+18,Undirected,1
7.00E+18,7.01E+18,Undirected,1
6.68E+18,7.01E+18,Undirected,1
7.01E+18,7.30E+18,Undirected,1
7.01E+18,7.64E+18,Undirected,1
6.78E+18,7.01E+18,Undirected,1
7.01E+18,7.06E+18,Undirected,1
7.01E+18,7.54E+18,Undirected,1
7.01E+18,7.06E+18,Undirected,1
7.01E+18,7.26E+18,Undirected,1
6.91E+18,7.01E+18,Undirected,1
6.87E+18,7.01E+18,Undirected,1
6.88E+18,7.01E+18,Undirected,1
6.98E+18,7.01E+18,Undirected,1
6.97E+18,7.01E+18,Undirected,1
6.94E+18,7.48E+18,Undirected,1
6.94E+18,7.07E+18,Undirected,1
6.71E+18,6.94E+18,Undirected,1
6.94E+18,7.00E+18,Undirected,1
6.68E+18,6.94E+18,Undirected,1
6.94E+18,7.30E+18,Undirected,1
6.94E+18,7.64E+18,Undirected,1
6.78E+18,6.94E+18,Undirected,1
6.94E+18,7.06E+18,Undirected,1
6.94E+18,7.54E+18,Undirected,1
6.94E+18,7.06E+18,Undirected,1
6.94E+18,7.26E+18,Undirected,1
6.91E+18,6.94E+18,Undirected,1
6.87E+18,6.94E+18,Undirected,1
6.88E+18,6.94E+18,Undirected,1
6.94E+18,6.98E+18,Undirected,1
6.94E+18,6.97E+18,Undirected,1
7.07E+18,7.48E+18,Undirected,1
6.71E+18,7.48E+18,Undirected,1
7.00E+18,7.48E+18,Undirected,1
6.68E+18,7.48E+18,Undirected,1
7.30E+18,7.48E+18,Undirected,1
7.48E+18,7.64E+18,Undirected,1
6.78E+18,7.48E+18,Undirected,1
7.06E+18,7.48E+18,Undirected,1
7.48E+18,7.54E+18,Undirected,1
7.06E+18,7.48E+18,Undirected,1
7.26E+18,7.48E+18,Undirected,1
6.91E+18,7.48E+18,Undirected,1
6.87E+18,7.48E+18,Undirected,1
6.88E+18,7.48E+18,Undirected,1
6.98E+18,7.48E+18,Undirected,1
6.97E+18,7.48E+18,Undirected,1
6.71E+18,7.07E+18,Undirected,1
7.00E+18,7.07E+18,Undirected,1
6.68E+18,7.07E+18,Undirected,1
7.07E+18,7.30E+18,Undirected,1
7.07E+18,7.64E+18,Undirected,1
6.78E+18,7.07E+18,Undirected,2
7.06E+18,7.07E+18,Undirected,1
7.07E+18,7.54E+18,Undirected,2
7.06E+18,7.07E+18,Undirected,2
7.07E+18,7.26E+18,Undirected,1
6.91E+18,7.07E+18,Undirected,1
6.87E+18,7.07E+18,Undirected,1
6.88E+18,7.07E+18,Undirected,1
6.98E+18,7.07E+18,Undirected,1
6.97E+18,7.07E+18,Undirected,1
6.71E+18,7.00E+18,Undirected,1
6.68E+18,6.71E+18,Undirected,1
6.71E+18,7.30E+18,Undirected,1
6.71E+18,7.64E+18,Undirected,1
6.71E+18,6.78E+18,Undirected,1
6.71E+18,7.06E+18,Undirected,1
6.71E+18,7.54E+18,Undirected,1
6.71E+18,7.06E+18,Undirected,1
6.71E+18,7.26E+18,Undirected,1
6.71E+18,6.91E+18,Undirected,1
6.71E+18,6.87E+18,Undirected,1
6.71E+18,6.88E+18,Undirected,1
6.71E+18,6.98E+18,Undirected,1
6.71E+18,6.97E+18,Undirected,1
6.68E+18,7.00E+18,Undirected,1
7.00E+18,7.30E+18,Undirected,1
7.00E+18,7.64E+18,Undirected,1
6.78E+18,7.00E+18,Undirected,1
7.00E+18,7.06E+18,Undirected,1
7.00E+18,7.54E+18,Undirected,1
7.00E+18,7.06E+18,Undirected,1
7.00E+18,7.26E+18,Undirected,1
6.91E+18,7.00E+18,Undirected,1
6.87E+18,7.00E+18,Undirected,1
6.88E+18,7.00E+18,Undirected,1
6.98E+18,7.00E+18,Undirected,1
6.97E+18,7.00E+18,Undirected,1
6.68E+18,7.30E+18,Undirected,1
6.68E+18,7.64E+18,Undirected,1
6.68E+18,6.78E+18,Undirected,1
6.68E+18,7.06E+18,Undirected,1
6.68E+18,7.54E+18,Undirected,1
6.68E+18,7.06E+18,Undirected,1
6.68E+18,7.26E+18,Undirected,1
6.68E+18,6.91E+18,Undirected,1
6.68E+18,6.87E+18,Undirected,1
6.68E+18,6.88E+18,Undirected,1
6.68E+18,6.98E+18,Undirected,1
6.68E+18,6.97E+18,Undirected,1
7.30E+18,7.64E+18,Undirected,1
7.06E+18,7.30E+18,Undirected,1
7.06E+18,7.30E+18,Undirected,1
7.26E+18,7.30E+18,Undirected,1
6.91E+18,7.30E+18,Undirected,1
6.87E+18,7.30E+18,Undirected,1
6.88E+18,7.30E+18,Undirected,1
6.78E+18,7.64E+18,Undirected,1
7.06E+18,7.64E+18,Undirected,1
7.54E+18,7.64E+18,Undirected,1
7.06E+18,7.64E+18,Undirected,1
7.26E+18,7.64E+18,Undirected,1
6.91E+18,7.64E+18,Undirected,1
6.87E+18,7.64E+18,Undirected,1
6.88E+18,7.64E+18,Undirected,1
6.98E+18,7.64E+18,Undirected,1
6.97E+18,7.64E+18,Undirected,1
6.78E+18,7.06E+18,Undirected,1
6.78E+18,7.06E+18,Undirected,2
7.06E+18,7.54E+18,Undirected,1
7.06E+18,7.06E+18,Undirected,1
7.06E+18,7.26E+18,Undirected,1
6.91E+18,7.06E+18,Undirected,1
6.87E+18,7.06E+18,Undirected,1
6.88E+18,7.06E+18,Undirected,1
6.98E+18,7.06E+18,Undirected,1
6.97E+18,7.06E+18,Undirected,1
7.06E+18,7.54E+18,Undirected,2
7.26E+18,7.54E+18,Undirected,1
6.91E+18,7.54E+18,Undirected,1
6.87E+18,7.54E+18,Undirected,1
6.88E+18,7.54E+18,Undirected,1
7.06E+18,7.26E+18,Undirected,1
6.91E+18,7.06E+18,Undirected,1
6.87E+18,7.06E+18,Undirected,1
6.88E+18,7.06E+18,Undirected,1
6.98E+18,7.06E+18,Undirected,1
6.97E+18,7.06E+18,Undirected,1
6.97E+18,7.26E+18,Undirected,1
6.91E+18,6.97E+18,Undirected,1
6.87E+18,6.97E+18,Undirected,1
6.88E+18,6.97E+18,Undirected,1
6.94E+18,7.28E+18,Undirected,1
6.91E+18,6.94E+18,Undirected,1
1.96E+17,6.94E+18,Undirected,1
6.94E+18,7.07E+18,Undirected,1
6.78E+18,6.94E+18,Undirected,1
6.94E+18,7.54E+18,Undirected,1
6.94E+18,7.06E+18,Undirected,1
1.48E+17,7.55E+18,Undirected,1
1.48E+17,7.32E+18,Undirected,1
1.48E+17,7.58E+18,Undirected,1
1.48E+17,7.14E+18,Undirected,1
7.32E+18,7.55E+18,Undirected,1
7.32E+18,7.58E+18,Undirected,1
7.14E+18,7.32E+18,Undirected,1
6.83E+18,6.90E+18,Undirected,1
7.27E+18,7.62E+18,Undirected,1
7.27E+18,7.58E+18,Undirected,1
6.88E+18,7.55E+18,Undirected,1
6.86E+18,7.55E+18,Undirected,1
